name,link,tag
Scrum - Under The Hood,https://viblo.asia/s/nB5pXJV75PG,agile
2018 - Cùng nhau học VueJS,https://viblo.asia/s/b85ogvV252G,vuejs example
[Elasticsearch] Mình đã bắt đầu với Elasticsearch như thế nào,https://viblo.asia/s/bq5QL79ElD8,php
Continuous Integration with Jenkins,https://viblo.asia/s/aGK7jN0O5j2,github
Machine Learning,https://viblo.asia/s/L6lAye2Jlek,model representation
Immutability trong Reactjs,https://viblo.asia/s/J3ZgBpPAKmB,functional programming
Phát triển game với Pygame,https://viblo.asia/s/vElaBk3N5kw,game
Review Sách: The Art of Readable Code – Nghệ Thuật Viết Code Dễ Đọc,https://toidicodedao.com/2020/02/11/review-sach-the-art-of-readable-code-nghe-thuat-viet-code-de-doc/,the art of readable code
Cùng học Cờ Lao – Azure Phần 5.1: Sự bá đạo của Azure SQL Database?,https://toidicodedao.com/2019/06/04/cung-hoc-co-lao-azure-phan-5-1-su-ba-dao-cua-azure-sql-database/,điện toán đám mây
Bạn biết gì về Caching – Kĩ thuật được 96.69% hệ thống sử dụng để tăng tốc độ tải,https://toidicodedao.com/2018/12/18/caching-la-gi-caching-tang-toc-do-tai/,web performance
[Tâm sự] Những sai lầm và thất bại mà mình từng nếm trải trong 5 năm làm việc – Phần 3,https://toidicodedao.com/2018/09/25/sai-lam-that-bai-tung-nem-trai-p3/,thất bại
Tại sao sinh viên IT/ lập trình viên nên có một con VPS,https://toidicodedao.com/2018/06/12/tai-sao-developer-nen-co-vps/,web
"Tổng quan về testing – Phần 3: Công việc của tester, Automation Test có gì hot",https://toidicodedao.com/2018/01/16/tong-quan-testing-3-cong-viec-cua-tester-va-automation-test/,whitebox testing
Làm sao để thiết kế hệ thống phục vụ hàng triệu người dùng?,https://toidicodedao.com/2017/08/01/thiet-ke-he-thong-trieu-nguoi-dung-high-scalability/,uber
Kĩ năng “Back of The Envelope” của các developer thần thánh,https://toidicodedao.com/2017/04/18/ki-nang-tinh-nham-back-of-the-envelope/,technical
Series Nhận diện Idol: Phần 2 – Kiến trúc tổng thể và các công nghệ sử dụng,https://toidicodedao.com/2016/12/27/nhan-dien-idol-phan-2-kien-truc-cong-nghe/,website
Series Bảo Mật Nhập Môn – Bảo mật cơ bản cho developer,https://toidicodedao.com/2016/09/13/bao-mat-co-ban-phan-1/,tấn công
Hướng dẫn viết chat bot cho Facebook – Phần 1: Kiến thức cơ bản & Cơ chế hoạt động,https://toidicodedao.com/2016/05/31/huong-dan-viet-chat-bot-cho-facebook-phan-1-kien-thuc-co-ban-co-che-hoat-dong/,webhook
Nhập môn Design Pattern (Phong cách kiếm hiệp),https://toidicodedao.com/2016/03/01/nhap-mon-design-pattern-phong-cach-kiem-hiep/,võ công
Series C# hay ho: EPPlus – Thư viện Excel “bá đạo” – Phần 1,https://toidicodedao.com/2015/11/24/series-c-hay-ho-epplus-thu-vien-excel-ba-dao-phan-1/,tạo file excel
Giải thích đơn giản về CI – Continuous Integration (Tích hợp liên tục),https://toidicodedao.com/2015/08/27/giai-thich-don-gian-ve-ci-continuous-integration-tich-hop-lien-tuc/,đại học
Éo ai quan tâm đến code bạn viết đâu,https://toidicodedao.com/2015/05/21/eo-ai-quan-tam-den-code-ban-viet-dau/,project
Series C# hay ho: Generic là cái thứ chi chi,https://toidicodedao.com/2015/03/05/series-c-hay-ho-generic-la-cai-thu-chi-chi/,series
Vùng lùng bùng,https://thefullsnack.com/posts/vung-lung-bung.html,"random , opinionv"
Paper Review: What do Sketches say about Thinking,https://thefullsnack.com/posts/sketching-thinking.html,paperpaper
Cái nút Unsubscribe,https://thefullsnack.com/posts/unsubscribe.html,"random , opinionc"
"Cấu hình eslint airbnb, prettier cho dự next.js sử dụng typescript",https://viblo.asia/p/cau-hinh-eslint-airbnb-prettier-cho-du-nextjs-su-dung-typescript-63vKj91b52R,cài đặt eslint trong typescript
Link prefetching và Lazy loading (Vue Router),https://viblo.asia/p/link-prefetching-va-lazy-loading-vue-router-4dbZNNnmZYM,co ban vuejs
Implement Multi-Connections Download in Go - Part II,https://viblo.asia/p/implement-multi-connections-download-in-go-part-ii-4P856qAGlY3,go
Gems for common validators,https://viblo.asia/p/gems-for-common-validators-WAyK899NZxX,gem
Những kỹ thuật rút gọn code trong JavaScript mà bạn có thể chưa biết?,https://viblo.asia/p/nhung-ky-thuat-rut-gon-code-trong-javascript-ma-ban-co-the-chua-biet-RnB5pWWrlPG,javascript
Hướng dẫn về Arduino,https://viblo.asia/s/3vKjR8mVK2R,arduino
Prometheus & Grafana,https://viblo.asia/s/QqKLvpgpl7z,grafana
Nghiên cứu iOS cùng SwiftUI,https://viblo.asia/s/Q75wqJW9ZWb,ios
"Một số mẹo vặt ""hay ho"" của ES6",https://viblo.asia/s/P856j7gR5Y3,codingtips
Chatbots are cool. Let's build a chatbot!,https://viblo.asia/s/OVlYq8dzl8W,machine learning
So sánh giữa CHARATER CONTROLLER và RIGID BODY trong Unity3D (Phần 1),https://viblo.asia/s/AyK8VmRelxX,unity
Fast Fast Websiteeeee,https://viblo.asia/s/7LKXN8YDlV4,javascript
Speed Up For Website,https://viblo.asia/s/yDZOPgydlwj,nginx
swiftttttttttttt,https://viblo.asia/s/pmleB83r5rd,swift
Học Selenium Automation Test,https://viblo.asia/s/L6lAy1j4lek,selenium
[JavaScript] Webpack cơ bản phần,https://viblo.asia/s/L6lAye3Alek,javascript
Desgin Pattern with PHP,https://viblo.asia/s/Am5yq0ek5db,dota2
Những điều nhỏ nhặt khi lập trình javascript,https://viblo.asia/s/AyK8VqnWlxX,webpack
Xây dựng cấu trúc cây cho ứng dụng Ruby,https://viblo.asia/s/VgZvE2dRKAw,tree node
RxSwift - Reactive Programing in Swift,https://viblo.asia/s/Am5yq02L5db,reactivex
"[JAVA] Cùng lục lọi, soi mói về java",https://viblo.asia/s/Q75wqNrQZWb,setup
Text to speech chuyển văn bản thành giọng nói,https://viblo.asia/s/375z09nRZGW,tools
data mining khai phá dữ liệu,https://viblo.asia/s/b85ogv8052G,khai phá dữ liệu
Accelerated Application Development using Firebase Authentication,https://viblo.asia/s/vElaBk8Y5kw,ruby
Laravel và React,https://viblo.asia/s/24lJDgzNKPM,larvel
Hướng dẫn Tự Học Tensorflow Cơ bản,https://viblo.asia/s/DVK2jPPeKLj,tensorflow tutorial
QuesXpert: Chương trình hỏi - đáp công nghệ,https://viblo.asia/s/24lJDggYKPM,ruby on rails
Mastering Android Themes,https://viblo.asia/s/zD5dBoRWZjY,""
Automation Testing ASP.NET Core 2.0,https://viblo.asia/s/b85ogvzO52G,testing api
Series about node js,https://viblo.asia/s/P0lPmJ3g5ox,express
Tìm hiểu về Android KTX,https://viblo.asia/s/W65GEpGxZDO,android
Spring - Thymeleaf,https://viblo.asia/s/vElaBkmx5kw,thymeleaf
Bài viết hay trên Viblo,https://viblo.asia/s/yEZkgnMgZQ0,coding style
SQL for Tester from basic to advance,https://viblo.asia/s/3vKjRgbyK2R,qa
Elixir và Unicode,https://viblo.asia/s/Am5yq0DE5db,utf-8
5 điều nên làm để trở thành lập trình viên giỏi!,https://toidicodedao.com/2020/02/04/5-dieu-nen-lam-de-tro-thanh-lap-trinh-vien-gioi/,ux
Code Cùng Code Dạo – Những kênh học lập trình hay ho và thú vị,https://toidicodedao.com/2019/05/30/code-cung-code-dao-nhung-kenh-hoc-lap-trinh-hay-ho-va-thu-vi/,web dạy lập trình
Cùng học Cờ Lao – Những ưu nhược điểm của Cloud,https://toidicodedao.com/2018/12/11/uu-nhuoc-diem-cua-cloud/,điện toán đám mây
Lightning Talk Kì 19 – Năm điểm khác biệt giữa đi học và đi làm,https://toidicodedao.com/2018/09/20/lightning-talk-ki-19-nam-diem-khac-biet-giua-di-hoc-va-di-lam/,đi làm
Developer phải làm sao khi làm việc với code … rởm?,https://toidicodedao.com/2018/06/05/lam-viec-voi-code-rom/,technology
Tổng quan về testing – Phần 2: Phân biệt các loại testing và thuật ngữ chuyên ngành test,https://toidicodedao.com/2018/01/09/tong-quan-ve-testing-phan-2-phan-biet-cac-loai-testing-va-thuat-ngu-chuyen-nganh-test/,whitebox testing
Thử thách tuyển dụng developer siêu ngầu theo phong cách Ma Trận,https://toidicodedao.com/2017/07/25/thu-thach-developer-sieu-ngau-phong-cach-the-matrix/,the matrix
Series Nhập Môn Lập Trình – Triển vọng nghề nghiệp của ngành lập trình,https://toidicodedao.com/2017/04/13/trien-vong-nghe-nghiep-nganh-lap-trinh/,đại học
Tôi đã viết “Nhận diện Idol” như thế nào – Phần 1 – Chuyện ngày xưa,https://toidicodedao.com/2016/12/22/nhan-dien-idol-phan-1-gioi-thieu/,website
Tôi đã hack “tơi tả” Web Site của Lotte Cinema như thế nào?,https://toidicodedao.com/2016/08/30/hack-lotte-cinema/,xss attack
Tổng hợp những series/bài viết hay nhất trên blog,https://toidicodedao.com/2016/05/26/tong-hop-nhung-seriesbai-viet-hay-nhat-tren-blog/,tiếng anh
Series Javascript sida – OOP trong JavaScript,https://toidicodedao.com/2016/02/23/series-javascript-sida-oop-trong-javascript/,đa hình
Dependency Injection và Inversion of Control – Phần 3: DI Container. Áp dụng DI vào ASP.NET MVC,https://toidicodedao.com/2015/11/12/dependency-injection-va-inversion-of-control-phan-3-di-container-ap-dung-di-vao-asp-net-mvc/,định nghĩa
[Tutorial] Viết Unit Test trong C# với NUnit,https://toidicodedao.com/2015/08/25/tutorial-viet-unit-test-trong-c-voi-nunit/,visual studio
Series C# hay ho: C# đã tiến hóa như thế nào (Những thay đổi của C# từ 1.0 cho tới 5.0),https://toidicodedao.com/2015/05/14/series-c-hay-ho-c-da-tien-hoa-nhu-the-nao-nhung-thay-doi-cua-c-tu-1-0-cho-toi-5-0/,series
Series C# hay ho: Lambda Expression,https://toidicodedao.com/2015/02/12/series-c-hay-ho-lambda-expression/,series
Rethinking the hjkl,https://thefullsnack.com/posts/faster-vim.html,"vim , opinionrethinking"
Hàm replace() xài với callback,https://thefullsnack.com/posts/javascript-replace-with-callback.html,javascripth
Là framework? hay là library?,https://thefullsnack.com/posts/framework-or-library.html,"random , opinionl"
Kí sự si-li-côn,https://thefullsnack.com/posts/silicon-journey.html,randomk
[AWS Practioner] [2.総合サービス] 3. RDSとElastic Beanstalk,https://viblo.asia/p/aws-practioner-2総合サービス-3-rdsとelastic-beanstalk-ByEZkMaY5Q0,日本語
Tạo một số hàm common hay dùng trong javascript - Part 1,https://viblo.asia/p/tao-mot-so-ham-common-hay-dung-trong-javascript-part-1-naQZRMMmKvx,javascipt
Copy và tạo đường dẫn thư mục đơn giản với NPM Script (Phần 1),https://viblo.asia/p/copy-va-tao-duong-dan-thu-muc-don-gian-voi-npm-script-phan-1-Qpmlebbr5rd,html
Giới thiệu thư viện Benchmark.js,https://viblo.asia/p/gioi-thieu-thu-vien-benchmarkjs-aWj53bbwl6m,javascript
Series 1 | Chia sẻ tài liệu học CNTT,https://viblo.asia/s/zD5dB8DwZjY,cấu trúc dữ liệu
Bí kíp luyện công Vue.js,https://viblo.asia/s/rLZDX4AEZk0,vuejs lifecycle
Nhập môn với VueJS,https://viblo.asia/s/4x5xp7yO5BM,cài đặt vuejs
Series hướng dẫn tạo animation số tăng dần với Javascript,https://viblo.asia/s/3vKjR8pyK2R,javascript
Cosmos SDK tutorial,https://viblo.asia/s/jeZ103gjKWz,cosmossdk
[ToanPV] [Today I Learn] Note những thứ tự học trong ngày,https://viblo.asia/s/zD5dB8neZjY,dgraph
Test Responsive of WEB on mobile devices with Simulator,https://viblo.asia/s/zD5dB8m0ZjY,#web
How To Become A Tester!!!,https://viblo.asia/s/P856j2ea5Y3,những điều cần lưu ý khi test web site
Design Pattern in Swift,https://viblo.asia/s/68Z00JX2ZkG,prototype pattern
Augmented Reality Tutorial,https://viblo.asia/s/7LKXNqGrlV4,augmented reality
Design Patterns,https://viblo.asia/s/aGK7jNn95j2,design pattern
Authentication story,https://viblo.asia/s/jy5VB29V5ra,authentication
CSS Tips And Tricks,https://viblo.asia/s/QqKLv3drl7z,tips
Developer hiện đại với docker,https://viblo.asia/s/Wj53OmAo56m,docker
[LINUX 101] Series làm quen với Linux cho Newbie,https://viblo.asia/s/zD5dBo8YZjY,linuxacademy
Chuẩn viết code PHP theo  PHP Fig,https://viblo.asia/s/aGK7jNNb5j2,clean code
Seri: Hẹn hò cùng js,https://viblo.asia/s/JzKmgDDXl9N,jquery
Introduction to Deeplearning,https://viblo.asia/s/375z09APZGW,neural networks
Start with React,https://viblo.asia/s/nB5pXJOJ5PG,reactjs
Ansible Fundamentals,https://viblo.asia/s/VgZvE2rYKAw,ansible-module
Laravel by my self,https://viblo.asia/s/Q75wqNEJZWb,""
Network android,https://viblo.asia/s/J3ZgBpWBKmB,java
Yêu thích của tôi,https://viblo.asia/s/nB5pXJbY5PG,get;
Tổng hợp SQL for QAs,https://viblo.asia/s/68Z00JaAZkG,sql
Tìm hiểu về Elasticsearch,https://viblo.asia/s/VgZvE2M1KAw,fulltext search
Css bai suu tam,https://viblo.asia/s/WOZrgPNRlQ0,css3
Tôi đã cắm vài chục GB torrent The Witcher từ VPS như thế nào?,https://toidicodedao.com/2020/01/14/toi-da-cam-vai-chuc-gb-torrent-the-witcher-tu-vps-nhu-the-nao/,vps
Bí quyết để đạt lương “khủng” trong ngành IT mà *éo ai nói cho bạn biết,https://toidicodedao.com/2019/05/14/cach-co-luong-cao-trong-nganh-it/,đại học fpt
Lightning Talk Kì 24 – Những áp lực trong ngành lập trình,https://toidicodedao.com/2018/12/06/lightning-talk-ki-24-nhung-ap-luc-trong-nganh-lap-trinh/,đại học
[Tâm sự] Những sai lầm và thất bại mà mình từng nếm trải trong 5 năm làm việc – Phần 2,https://toidicodedao.com/2018/09/18/sai-lam-that-bai-tung-nem-trai-p2/,web
Làm sao để không cảm thấy “ngộp” khi học cái mới?,https://toidicodedao.com/2018/05/31/hoc-cong-nghe-moi-hieu-qua/,tự học
Top 5 ngôn ngữ lập trình đáng học cho năm 2018,https://toidicodedao.com/2018/01/02/top-5-ngon-ngu-lap-trinh-dang-hoc-cho-nam-2018/,swift
Chuyện Code Chuyện Đời – Đi xin việc cũng như đi… tán gái,https://toidicodedao.com/2017/07/19/di-xin-viec-va-di-tan-gai/,xin việc
Thực hư về cái gọi là “căn bản” và “tư duy lập trình”,https://toidicodedao.com/2017/04/11/can-ban-va-tu-duy-lap-trinh/,tư duy lập trình
Series Bảo Mật Nhập Môn – Quản lý người dùng – Tưởng dễ ăn mà không đơn giản,https://toidicodedao.com/2016/12/20/quan-ly-user-dung-cach/,vietnamwork
Nên học một hay nhiều ngôn ngữ,https://toidicodedao.com/2016/08/25/hoc-sau-hay-hoc-rong/,định hướng
Series SOLID cho thanh niên code CỨNG: Liskov substitution principle,https://toidicodedao.com/2016/05/17/series-solid-cho-thanh-nien-code-cung-liskov-substitution-principle/,srp
Series Javascript sida – Pờ rồ tô tai (Prototype) là cái gì,https://toidicodedao.com/2016/02/02/series-javascript-sida-po-ro-to-tai-prototype-la-cai-gi/,string
Dependency Injection và Inversion of Control – Phần 2: Áp dụng DI vào code,https://toidicodedao.com/2015/11/10/dependency-injection-va-inversion-of-control-phan-2-ap-dung-di-vao-code/,định nghĩa
Top 6 “trường dạy code” cho các developer,https://toidicodedao.com/2015/08/20/top-6-truong-day-code-cho-cac-developer/,trường code
Tăng sức mạnh cho javascript với lodash,https://toidicodedao.com/2015/04/16/tang-suc-manh-cho-javascript-voi-lodash/,thư viện
"Series C# hay ho: Callback trong C# – Delegate, Action, Predicate, Func",https://toidicodedao.com/2015/02/10/series-c-hay-ho-callback-trong-c-delegate-action-predicate-func/,series
Chuyện không đầu không đít (Phần 3),https://thefullsnack.com/posts/chuyen-khong-dau-khong-dit-phan-3.html,"random , opinionchuy"
Keyboard from Scratch: Từ A tới Z,https://thefullsnack.com/posts/mechkeyboard-third-part.html,"hardware , hacking , keyboard-buildingkeyboard"
A taste of Atomic CSS,https://thefullsnack.com/posts/a-taste-of-atomic-css.html,"css , opiniona"
Bàn về Problem Solving Skill,https://thefullsnack.com/posts/wtf-is-problem-solving-skill.html,"random , opinionb"
0x0B và JSON parser,https://thefullsnack.com/posts/0x0b.html,javascript
Lái xe với robot,https://thefullsnack.com/posts/life-with-robot.html,randoml
Chuyển số Float thành Int dùng các phép bitwise,https://thefullsnack.com/posts/bitwise-float-int.html,"algorithm , math , bitwisechuy"
Đi làm cho startups,https://thefullsnack.com/posts/work-for-a-startup.html,"random , opinion"
Game of Life,https://thefullsnack.com/posts/game-of-life.html,"algorithm , game , bitwise , code , researchgame"
Algorithm in Frontend - Kỳ 3: Hashmap,https://thefullsnack.com/posts/frontend-algorithm-003.html,"code , algorithm , frontendalgorithm"
Giới thiệu về Observer Design Pattern,https://viblo.asia/p/gioi-thieu-ve-observer-design-pattern-Ljy5V4j9Zra,observer
Swagger - Công cụ viết document cho RESTfull APIs,https://viblo.asia/p/swagger-cong-cu-viet-document-cho-restfull-apis-3Q75wQQeZWb,swagger ui
Top Video on Demand Platforms of 2021,https://viblo.asia/p/top-video-on-demand-platforms-of-2021-6J3ZgN0RKmB,videoondemand
Streaming IO in Go,https://viblo.asia/p/streaming-io-in-go-gGJ59MMx5X2,golang
"Làm app ""To do list"" với ReactJS & NodeJS",https://viblo.asia/s/aGK7jP8x5j2,authenticate
flutter programming topics,https://viblo.asia/s/WrZng8vmlxw,b
Bookmarks-220820,https://viblo.asia/s/L6lAy1PNlek,code convention
Xây dựng hệ thống nhận dạng khuôn mặt real time,https://viblo.asia/s/nB5pX8e75PG,sharpartificial intelligence
Webpack từ A đến Á cùng kentrung,https://viblo.asia/s/pmleB8Am5rd,css
Cải thiện code base cho Android Project,https://viblo.asia/s/24lJDzM8KPM,android lint
The Twelve-Factor App,https://viblo.asia/s/3m5WB8E8lO7,twelve-factor app
JavaScript và những thứ kỳ quặc của nó,https://viblo.asia/s/MnKMJGLzZ7P,front-end
Xây dựng một ứng dụng Restful API đơn giản với Rails 5,https://viblo.asia/s/b85og8q452G,ruby on rails
Series Lưu Lại Để Khi Cần Thiết,https://viblo.asia/s/24lJDzvXKPM,c#
97 Things every Programmer should know,https://viblo.asia/s/AyK8VmYNlxX,programmer
"Các ""chiêu trò"" JS tưởng không hay mà hay không tưởng",https://viblo.asia/s/DVK2jDyjKLj,javascript
Tìm hiểu về Docker,https://viblo.asia/s/3m5WB8wylO7,docker là gì
Thuật toán và các vấn đề liên quan,https://viblo.asia/s/jy5VB8aj5ra,design pattern
100 ngày học Devops,https://viblo.asia/s/W65GEpqYZDO,amazon web services (aws)
Learning AWS from begining,https://viblo.asia/s/GJ59j0nJKX2,rails
Tấn công mạng là gì?,https://viblo.asia/s/L6lAye7mlek,an toàn
Xây dựng Chatbot và services cho ứng dụng Chatbot theo kịch bản,https://viblo.asia/s/P0lPmJob5ox,chatbot
Hikari Connection Pool - Java dev ắt phải biết!,https://viblo.asia/s/375z09q2ZGW,framework
Xây dựng một blog cá nhân bằng VuePress,https://viblo.asia/s/DVK2jPXAKLj,vuepress
VueJS nâng cao (tips and tricks),https://viblo.asia/s/jy5VB2Ay5ra,twitter
Các nguyên tắc cơ bản về quá trình Code Signing trong iOS,https://viblo.asia/s/3m5WBN87lO7,code signing
Cùng học laravel,https://viblo.asia/s/o754jLv0ZM6,cache
Cùng nhau học ReactJs,https://viblo.asia/s/Wj53OmQe56m,react-redux
Linux - Chim cánh cụt đáng mến,https://viblo.asia/s/24lJDggNKPM,bsd
Học Redux bằng hướng dẫn dễ dàng nhất thế giới,https://viblo.asia/s/W65GEpBjZDO,reactjs
Phỏng vấn JavaScript hay và khó,https://viblo.asia/s/o754jLOeZM6,phỏng vấn
Laravel learning,https://viblo.asia/s/WrZngQoblxw,""
Kotlin -  inheritance and development,https://viblo.asia/s/bq5QL7DzlD8,làm quen kotlin
Laravel - những công nghệ nên biết,https://viblo.asia/s/MnKMJD0aZ7P,lap trinh vien php
Pixel Art in action,https://viblo.asia/s/QqKLv3qpl7z,photoshop
Testing on mobile,https://viblo.asia/s/vElaBkyN5kw,testing
Laravel 5.5 có gì mới,https://viblo.asia/s/b85ogv9652G,laravel
Feature Flag – Developer “lén lút” đưa tính năng mới cho người dùng như thế nào?,https://toidicodedao.com/2019/12/10/feature-flag-developer-len-lut-dua-tinh-nang-moi-cho-nguoi-dung-nhu-the-nao/,tính năng
Lightning Talk Kì 30 – Làm sao rèn luyện tư duy lập trình,https://toidicodedao.com/2019/04/25/lightning-talk-ki-30-lam-sao-ren-luyen-tu-duy-lap-trinh/,đi làm
"Khó khăn và cơ hội cho những bạn học trái trái ngành, hoặc tự học lập trình",https://toidicodedao.com/2018/12/04/kho-khan-tu-hoc-lap-trinh-hoc-trai-nganh/,đại học
[Tâm sự] Những sai lầm và thất bại mà mình từng nếm trải trong 5 năm làm việc – Phần 1,https://toidicodedao.com/2018/09/13/sai-lam-that-bai-tung-nem-trai-p1/,đại học
CDN là cái gì? CDN tăng tốc độ tải của hệ thống như thế nào?,https://toidicodedao.com/2018/05/29/cdn-la-gi-tang-toc-do-tai-he-thong/,web performance
Phản Phác Quy Chân – Từ chuyện luyện võ cho tới chuyện học code,https://toidicodedao.com/2017/12/28/luyen-vo-va-hoc-code/,đam mỹ
Học English với gái xinh – Làm app hữu ích đâu có khó!,https://toidicodedao.com/2017/07/17/lam-chrome-extension-hoc-english-voi-gai-xinh/,tiếng anh
Series Phản Phác Quy Chân – Thuật toán sort nào nhanh nhất??,https://toidicodedao.com/2017/04/04/thuat-toan-sort-nhanh-nhat/,thuật toán
Series Phản Phác Quy Chân – Tránh over-engineering,https://toidicodedao.com/2016/12/13/tranh-over-engineering/,võ đạo
JS Truyền Kì – Chương 3 : Quần hùng cát cứ,https://toidicodedao.com/2016/08/23/js-truyen-ki-chuong-3-quan-hung-cat-cu/,series javascript sida
Top 26 sai lầm mà các lập trình viên “non trẻ” hay mắc phải,https://toidicodedao.com/2016/05/12/top-26-sai-lam-ma-cac-lap-trinh-vien-non-tre-hay-mac-phai/,xây dựng hình ảnh
Series JavaScript sida – Luận bàn về cái đít (this) trong javascript,https://toidicodedao.com/2016/01/26/series-javascript-sida-luan-ban-ve-cai-dit-this-trong-javascript/,this
Dependency Injection và Inversion of Control – Phần 1: Định nghĩa,https://toidicodedao.com/2015/11/03/dependency-injection-va-inversion-of-control-phan-1-dinh-nghia/,định nghĩa
Những kĩ năng cần có của một web developer,https://toidicodedao.com/2015/08/18/nhung-ki-nang-can-co-cua-mot-web-developer/,website
"Áp dụng LINQ trong javascript, chuyện nhiều người chưa biết",https://toidicodedao.com/2015/04/14/ap-dung-linq-trong-javascript-chuyen-nhieu-nguoi-chua-biet/,programming
Callback trong javascript,https://toidicodedao.com/2015/02/05/callback-trong-javascript/,linq
Cách mạng 0.4 của Neovim: Floating Window,https://thefullsnack.com/posts/vim-play-with-floating.html,vimc
Giấy với bút,https://thefullsnack.com/posts/paper-and-pen.html,"random , opiniongi"
Đừng đánh nhau với borrow checker,https://thefullsnack.com/posts/rust-borrow-checker-part-1.html,rust
Short posts - 03/2018,https://thefullsnack.com/posts/short-posts-032018.html,"random , opinionshort"
Mai mối cho anh em nhà font-size (phần 2),https://viblo.asia/p/mai-moi-cho-anh-em-nha-font-size-phan-2-XL6lAd4AZek,css
Nguyên lý S.O.L.I.D trong JavaScript (P3),https://viblo.asia/p/nguyen-ly-solid-trong-javascript-p3-maGK70WMZj2,solid
How to Truncate and then seed all Laravel tables,https://viblo.asia/p/how-to-truncate-and-then-seed-all-laravel-tables-GrLZDD33Zk0,route
Hướng dẫn sử dụng ngôn ngữ R cho người mới bắt đầu,https://viblo.asia/p/huong-dan-su-dung-ngon-ngu-r-cho-nguoi-moi-bat-dau-gAm5yJJ8Kdb,r
Git Flow là gì và những khái niệm,https://viblo.asia/p/git-flow-la-gi-va-nhung-khai-niem-yMnKM22NZ7P,sharpgitstash
Nodejs cho người mới bắt đầu,https://viblo.asia/s/DVK2jDkXKLj,node.js
Django Rest Framework for Beginner,https://viblo.asia/s/J3ZgB8EBKmB,json web token
Dive into design partterns,https://viblo.asia/s/JzKmg8LDl9N,design pattern
API Testing - Một vài điều cần biết,https://viblo.asia/s/68Z00nmAZkG,crud
Merkle Tree và các hệ thống phân tán,https://viblo.asia/s/aQZRb8g0Zvx,merkle tree
Google search trick,https://viblo.asia/s/MnKMJGEzZ7P,google
Advanced  Swift,https://viblo.asia/s/jeZ1031GKWz,swift
Điểm qua một số đoạn code chưa được ổn lắm,https://viblo.asia/s/o754jvgWZM6,coding conventions
Khám phá Kubernetes,https://viblo.asia/s/3vKjR87RK2R,docker
Lập trình Golang,https://viblo.asia/s/jeZ103LgKWz,struct trong golang
Các bài viết về Git,https://viblo.asia/s/nB5pXJLd5PG,git
"Xây dựng docker container backend Flask, frontend Vuejs và sử dụng traefik để cân bằng tải.",https://viblo.asia/s/3m5WBN6glO7,nginx
Làm chủ SOLID - Full series,https://viblo.asia/s/bq5QL7dmlD8,kotlin
Back to basic - Linux Command Line,https://viblo.asia/s/o754jLX3ZM6,linux
Go go go langgggggggggg,https://viblo.asia/s/VgZvE2YpKAw,php
Lý thuyết xác suất thống kê,https://viblo.asia/s/OVlYq0aal8W,probability & statistics
Tôi đã phỏng vấn ở Sillicon valley như thế nào,https://viblo.asia/s/nB5pXJQb5PG,microservices
From AI to Strategy,https://viblo.asia/s/68Z00J9dZkG,ai
Bàn về JavaScript,https://viblo.asia/s/z45bxj2OZxY,javascript
Become friend with JavaScript,https://viblo.asia/s/dbZN7Q6klYM,javascript
Cùng tôi học Vuejs,https://viblo.asia/s/WrZngQQwlxw,vuejs
Tổng hợp những bài viết hay.,https://viblo.asia/s/P0lPmJJm5ox,sublime text
"Xây dựng ứng dụng chat realtime sử dụng Laravel, VueJS, Laravel Echo, Redis, Socket.IO",https://viblo.asia/s/P856j2r15Y3,laravel echo
GraphQL for dummies,https://viblo.asia/s/zD5dBo9WZjY,graphql
"Test_Process: Objectives, Stage and Activities",https://viblo.asia/s/vElaBkNA5kw,""
Học VueJS và Laravel từ căn bản đến nâng cao,https://viblo.asia/s/z45bxjq6ZxY,list rendering
Lập trình IOS - Thử thách từ con số 0,https://viblo.asia/s/L6lAye0Dlek,""
Android Architecture,https://viblo.asia/s/dbZN7Q9vlYM,android
Simple & Basic Elasticsearch,https://viblo.asia/s/JzKmgD4Dl9N,elasticsearch
Làm quen với Kotlin,https://viblo.asia/s/W65GEp19ZDO,kotlin
Xây dựng app chat cơ bản với Firebase,https://viblo.asia/s/RNZqg7ke50n,firebase
Học học học mãi học nữa,https://viblo.asia/s/pmleBzJV5rd,magic methods
Useful things to build microservice architecture,https://viblo.asia/s/o754jLDLZM6,opentracing
"8 Cấu Trúc Dữ Liệu siêu cơ bản mà dev nào cũng nên biết – Phần 3: HashTable và Set, Graph và Tree",https://toidicodedao.com/2020/12/22/cau-truc-du-lieu-co-ban-p3-hashtable-va-set-graph-va-tree/,độ phức tạp
"8 Cấu Trúc Dữ Liệu siêu cơ bản mà dev nào cũng nên biết – Phần 2: Array và Linked-List, Stack và Queue",https://toidicodedao.com/2020/12/08/cau-truc-du-lieu-co-ban-p2-array-va-linked-list-stack-va-queue/,độ phức tạp
"Chuyện về cái hộp đen trong máy bay, và những “hộp đen” trong ngành lập trình",https://toidicodedao.com/2020/10/13/hop-den-nganh-lap-trinh/,memory dump
Tôi đã lên cấp và tiến hoá như thế nào qua 6 năm lăn lộn trong ngành – Phần 2,https://toidicodedao.com/2020/08/12/developer-tien-hoa-phan-2/,typescript
Tại sao mấy ông developer lương … cao quá dzị ???,https://toidicodedao.com/2019/12/03/tai-sao-may-ong-developer-luong-cao-qua-dzi/,ngành công nghệ thông tin
